8.744106812449414790e+00,7.705259129049124134e+00,-6.015420654930103694e+00,-4.567098795122744193e+00,5.182849663931269113e+00,5.332750659960971973e+00,-1.448251178637510517e+00,1.484589481741903083e-01,9.987969158690139793e-01,9.989334498680078056e-01
9.002826915096573401e+00,7.972722870555615238e+00,-6.023193130498816217e+00,-4.574875278677352775e+00,5.165965374795429277e+00,5.365809851291536425e+00,-1.448199434616980419e+00,1.984054554258890546e-01,9.987953613739002368e-01,9.989268380297416927e-01
9.260704441180767077e+00,8.241841197293986454e+00,-6.030951162552256051e+00,-4.582637154984555039e+00,5.149146560530737382e+00,5.398934029296476034e+00,-1.448147859111763802e+00,2.483516317605412027e-01,9.987938097674895488e-01,9.989202131941407048e-01
9.517742658440297987e+00,8.512617352604001653e+00,-6.038694741657968379e+00,-4.590384415142386487e+00,5.132392982895403577e+00,5.432122954461271469e+00,-1.448096451468312118e+00,2.982974765294792441e-01,9.987922610516684063e-01,9.989135754091077457e-01
9.773944822796254428e+00,8.785054567869709174e+00,-6.046423858857008504e+00,-4.598117050711390874e+00,5.115704404006364392e+00,5.465376387503440014e+00,-1.448045211035440927e+00,3.482429890864261468e-01,9.987907152282285983e-01,9.989069247224993120e-01
1.002931417820485116e+01,9.059156062510286489e+00,-6.054138505612316479e+00,-4.605835053719339101e+00,5.099080586309053587e+00,5.498694089630662418e+00,-1.447994137164358763e+00,3.981881687874980758e-01,9.987891722988775367e-01,9.989002611820738675e-01
1.028385395684505710e+01,9.334925044012786444e+00,-6.061838673862562921e+00,-4.613538416640439621e+00,5.082521292578094929e+00,5.532075822254900466e+00,-1.447943229208630500e+00,4.481330149911976202e-01,9.987876322652274874e-01,9.988935848355490199e-01
1.053756737891653472e+01,9.612364707944909270e+00,-6.069524355988842323e+00,-4.621227132396968251e+00,5.066026285982792920e+00,5.565521347253854501e+00,-1.447892486524216649e+00,4.980775270584110181e-01,9.987860951288022315e-01,9.988868957305492291e-01
1.079045765294939230e+01,9.891478237984419053e+00,-6.077195544830216178e+00,-4.628901194376094708e+00,5.049595330012420114e+00,5.599030426838291774e+00,-1.447841908469410521e+00,5.480217043524033826e-01,9.987845608910339568e-01,9.988801939146323416e-01
1.104252797548110898e+01,1.017226880591692861e+01,-6.084852233636528496e+00,-4.636560596374706300e+00,5.033228188553170668e+00,5.632602823592569585e+00,-1.447791494404903512e+00,5.979655462388167031e-01,9.987830295532726943e-01,9.988734794352814861e-01
1.129378153142845953e+01,1.045473957168529999e+01,-6.092494416147786751e+00,-4.644205332650418683e+00,5.016924625845512686e+00,5.666238300479631285e+00,-1.447741243693714042e+00,6.479090520856628510e-01,9.987815011167704426e-01,9.988667523399040737e-01
1.154422149380995855e+01,1.073889368336133820e+01,-6.100122086521997389e+00,-4.651835397887879253e+00,5.000684406539348537e+00,5.699936620856549396e+00,-1.447691155701238408e+00,6.978522212633279098e-01,9.987799755826956005e-01,9.988600126758286901e-01
1.179385102388574857e+01,1.102473427722183708e+01,-6.107735239294087570e+00,-4.659450787202704447e+00,4.984507295649244440e+00,5.733697548456206938e+00,-1.447641229795223028e+00,7.477950531445556326e-01,9.987784529521411825e-01,9.988532604903087586e-01
1.204267327126640197e+01,1.131226447773136989e+01,-6.115333869520789278e+00,-4.667051496129038135e+00,4.968393058588244315e+00,5.767520847465013034e+00,-1.447591465345746675e+00,7.977375471044539923e-01,9.987769332260958421e-01,9.988464958305069974e-01
1.229069137375193854e+01,1.160148739757060810e+01,-6.122917972574692946e+00,-4.674637520642385802e+00,4.952341461183778826e+00,5.801406282406329495e+00,-1.447541861725249568e+00,8.476797025204859670e-01,9.987754164054850614e-01,9.988397187435187341e-01
1.253790845750279992e+01,1.189240613765074528e+01,-6.130487544366292063e+00,-4.682208857114469325e+00,4.936352269650350344e+00,5.835353618294236711e+00,-1.447492418308499396e+00,8.976215187724702060e-01,9.987739024911267416e-01,9.988329292763411527e-01
1.278432763693659879e+01,1.218502378716956791e+01,-6.138042581131930575e+00,-4.689765502331373348e+00,4.920425250656678351e+00,5.869362620468665526e+00,-1.447443134472612414e+00,9.475629952425662639e-01,9.987723914837736139e-01,9.988261274759062669e-01
1.302995201486800703e+01,1.247934342359091531e+01,-6.145583079507632718e+00,-4.697307453518402731e+00,4.904560171236246546e+00,5.903433054803008950e+00,-1.447394009597026354e+00,9.975041313152818168e-01,9.987708833840984735e-01,9.988193133890393982e-01
1.327478468250320454e+01,1.277536811262636185e+01,-6.153109036645121321e+00,-4.704834708272961130e+00,4.888756798898267419e+00,5.937564687535923369e+00,-1.447345043063499093e+00,1.047444926377474994e+00,9.987693781926709757e-01,9.988124870624928153e-01
